2025-03-09 23:15:39 | Context Window: 8 | Step 1000 | Moving Avg Loss: 5.1204
2025-03-09 23:44:10 | Context Window: 8 | Step 2000 | Moving Avg Loss: 5.3677
2025-03-10 00:12:36 | Context Window: 8 | Step 3000 | Moving Avg Loss: 5.4466
-- training data
2025-03-10 00:48:13 | Context Window: 7 | Step 1000 | Moving Avg Loss: 5.0273
2025-03-10 01:13:29 | Context Window: 7 | Step 2000 | Moving Avg Loss: 5.1703
-- training data
2025-03-10 01:54:12 | Context Window: 7 | Step 1000 | Moving Avg Loss: 6.1151
2025-03-10 02:19:19 | Context Window: 7 | Step 2000 | Moving Avg Loss: 6.3453
2025-03-10 02:44:43 | Context Window: 7 | Step 3000 | Moving Avg Loss: 6.1668
2025-03-10 03:10:00 | Context Window: 7 | Step 4000 | Moving Avg Loss: 6.3506
-- training data
2025-03-10 03:54:20 | Context Window: 7 | Step 1000 | Moving Avg Loss: 9.9144
2025-03-10 04:19:44 | Context Window: 7 | Step 2000 | Moving Avg Loss: 9.6927
-- training data
2025-03-10 04:45:08 | Context Window: 7 | Step 1000 | Moving Avg Loss: 7.7759
2025-03-10 05:10:06 | Context Window: 7 | Step 2000 | Moving Avg Loss: 7.6799
2025-03-10 05:35:05 | Context Window: 7 | Step 3000 | Moving Avg Loss: 8.3964
2025-03-10 05:59:52 | Context Window: 7 | Step 4000 | Moving Avg Loss: 8.4129
2025-03-10 06:24:48 | Context Window: 7 | Step 5000 | Moving Avg Loss: 8.2474
2025-03-10 06:49:48 | Context Window: 7 | Step 6000 | Moving Avg Loss: 8.0212
2025-03-10 07:14:45 | Context Window: 7 | Step 7000 | Moving Avg Loss: 7.8536
2025-03-10 07:39:42 | Context Window: 7 | Step 8000 | Moving Avg Loss: 7.8536
2025-03-10 08:04:38 | Context Window: 7 | Step 9000 | Moving Avg Loss: 7.4469
2025-03-10 08:29:35 | Context Window: 7 | Step 10000 | Moving Avg Loss: 7.2260
2025-03-10 08:54:29 | Context Window: 7 | Step 11000 | Moving Avg Loss: 7.2178
2025-03-10 09:19:23 | Context Window: 7 | Step 12000 | Moving Avg Loss: 7.0761
2025-03-10 09:44:22 | Context Window: 7 | Step 13000 | Moving Avg Loss: 6.9324
2025-03-10 10:09:15 | Context Window: 7 | Step 14000 | Moving Avg Loss: 6.8004
2025-03-10 10:34:10 | Context Window: 7 | Step 15000 | Moving Avg Loss: 6.7466
2025-03-10 10:59:06 | Context Window: 7 | Step 16000 | Moving Avg Loss: 6.6475
2025-03-10 11:24:05 | Context Window: 7 | Step 17000 | Moving Avg Loss: 6.5555
2025-03-10 11:49:10 | Context Window: 7 | Step 18000 | Moving Avg Loss: 6.5659
2025-03-10 12:14:30 | Context Window: 7 | Step 19000 | Moving Avg Loss: 6.6222
2025-03-10 12:40:25 | Context Window: 7 | Step 20000 | Moving Avg Loss: 6.5234
-- training data
2025-03-10 13:09:12 | Context: 7 | LR: 0.0001 | Step 1000 | Avg Loss: 5.2566
2025-04-03 06:56:05 | 8000 | LR0.0003 | loss:6.9795 | Token Perfect: 1546 / 3000 → 51.53% | gradNorm:0.9269 | tokenCount:3000 | logitMin:-57.5161 | logitMax:22.5288 | windowWeightsW8:0.208, W13:0.168, W15:0.163, W3:0.146, W18:0.144, W7:0.096, W2:0.067, W1:0.037, W14:-0.047 | memoryGatesShort:-4.492, Long:2.549, Current:2.944 | topTokens[('.', 260), ('Ġis', 201), ('?', 165), ('Ġyou', 130), ('!', 109), ('Ġelodie', 80), ('Ġplus', 65), ('Ġequ', 65), ('Ġf', 64), ('als', 63)] | babyLLM.py 1000
2025-04-03 07:45:09 | 9000 | LR0.0003 | loss:6.6383 | Token Perfect: 1797 / 3000 → 59.90% | gradNorm:0.8748 | tokenCount:3000 | logitMin:-61.7802 | logitMax:35.0369 | windowWeightsW8:0.208, W13:0.169, W15:0.167, W3:0.150, W18:0.148, W7:0.097, W2:0.067, W1:0.029, W14:-0.053 | memoryGatesShort:-0.165, Long:-0.301, Current:1.466 | topTokens[('.', 266), ('?', 256), ('Ġis', 191), ('Ġelodie', 169), ('Ġyou', 89), ('!', 82), ('Ġdo', 65), ('Ġi', 59), ('als', 58), ('Ġplus', 57)] | babyLLM.py 1000
2025-04-03 08:34:22 | 10000 | LR0.0003 | loss:7.8939 | Token Perfect: 1914 / 3000 → 63.80% | gradNorm:0.7889 | tokenCount:3000 | logitMin:-88.8095 | logitMax:38.7675 | windowWeightsW8:0.208, W15:0.170, W13:0.169, W18:0.151, W3:0.149, W7:0.098, W2:0.065, W1:0.026, W14:-0.054 | memoryGatesShort:0.202, Long:0.194, Current:0.604 | topTokens[('.', 278), ('?', 250), ('Ġis', 193), ('Ġelodie', 118), ('!', 109), ('Ġyou', 102), ('als', 67), ('Ġare', 67), ('Ġequ', 64), ('Ġwhat', 62)] | babyLLM.py 1000

--- 2025-04-03 08:46:32 ---
babyLLM: what am i learning today?
You: how to spam gay maths less often
2025-04-03 09:42:38 | 1000 | LR0.0003 | loss:10.2065 | Token Perfect: 142 / 3000 → 4.73% | gradNorm:1.0000 | logitMin:-28.6944 | logitMax:-6.3184 | tokenCount:3000 | windowWeightsW8:0.207, W15:0.168, W13:0.168, W18:0.152, W3:0.147, W7:0.103, W2:0.065, W1:0.020, W14:-0.050 | memoryGatesShort:-6.098, Long:6.585, Current:0.513 | topTokens[('.', 261), (',', 163), ('Ġi', 150), ('Ġelodie', 68), ('Ġis', 64), ('Ġme', 51), ('!', 49), ('h', 48), ('Ġnot', 45), ('Ġa', 42)] | babyLLM.py 1000
2025-04-03 10:35:55 | 2000 | LR0.0003 | loss:10.3433 | Token Perfect: 45 / 3000 → 1.50% | gradNorm:1.0000 | tokenCount:3000 | logitMin:-36.1068 | logitMax:-15.8402 | windowWeightsW8:0.204, W15:0.171, W13:0.170, W18:0.157, W3:0.142, W7:0.104, W2:0.062, W1:0.016, W14:-0.044 | memoryGatesShort:-4.540, Long:3.994, Current:1.546 | topTokens[('.', 198), (',', 156), ('Ġis', 104), ('Ġi', 74), ('Ġthe', 59), ('u', 59), ('Ġat', 49), ('Ġthis', 46), ('Ġmy', 41), ('es', 37)] | babyLLM.py 1000
2025-04-03 11:30:58 | 3000 | LR0.0003 | loss:10.6782 | Token Perfect: 43 / 3000 → 1.43% | gradNorm:1.0000 | tokenCount:3000 | logitMin:-35.7360 | logitMax:-15.3675 | windowWeightsW8:0.201, W15:0.174, W13:0.173, W18:0.160, W3:0.138, W7:0.105, W2:0.058, W1:0.016, W14:-0.043 | memoryGatesShort:-24.435, Long:20.334, Current:5.101 | topTokens[('.', 202), ('Ġmy', 180), (',', 135), ('Ġits', 83), ('s', 82), ('Ġch', 66), ('Ġwhy', 57), ('Ġa', 55), ('Ġi', 36), ('Ġthat', 33)] | babyLLM.py 1000
2025-04-03 12:24:40 | 4000 | LR0.0003 | loss:9.9689 | Token Perfect: 46 / 3000 → 1.53% | gradNorm:1.0000 | tokenCount:3000.0000 | logitMin:-37.6805 | logitMax:-17.3366 | windowWeightsW8:0.199, W15:0.178, W13:0.175, W18:0.163, W3:0.134, W7:0.108, W2:0.056, W1:0.012, W14:-0.042 | memoryGatesShort:-8.035, Long:7.751, Current:1.284 | topTokens[('.', 213), (',', 136), ('Ġlike', 86), ('l', 82), ('Ġits', 71), ('Ġto', 68), ('ll', 56), ('Ġim', 48), ('s', 45), ('Ġmy', 43)] | babyLLM.py 1000

--- 2025-04-03 12:34:17 ---
babyLLM: what am i learning today?
You: maybe less chaos?
2025-04-03 13:26:55 | 1000 | LR0.0003 | loss:10.7537 | Token Perfect: 199 / 3000 → 6.63% | gradNorm:0.9981 | logitMin:-41.8607 | logitMax:-14.6904 | tokenCount:3000 | windowWeightsW8:0.198, W15:0.178, W13:0.175, W18:0.162, W3:0.137, W7:0.108, W2:0.056, W1:0.011, W14:-0.043 | memoryGatesShort:-7.147, Long:7.310, Current:0.837 | topTokens[('.', 292), (',', 170), ('Ġi', 103), ('Ġit', 78), ('Ġlike', 72), ('Ġin', 43), ('Ġthe', 42), ('Ġwho', 39), ('Ġand', 39), ('Ġto', 39)] | babyLLM.py 1000

--- 2025-04-03 13:36:50 ---
babyLLM: what am i learning today?
You: 1 num tokens per step

--- 2025-04-03 13:37:53 ---
babyLLM: what am i learning today?
You: 1 num tokens per step

--- 2025-04-03 13:41:36 ---
babyLLM: what am i learning today?
You: 2 num tokens per step

--- 2025-04-03 13:46:34 ---
babyLLM: what am i learning today?
You: 3 num tokens per step

--- 2025-04-03 13:52:57 ---
babyLLM: what am i learning today?
You: 4 num tokens per step

--- 2025-04-03 14:00:08 ---
babyLLM: what am i learning today?
You: 5 num tokens per step

--- 2025-04-03 14:07:59 ---
babyLLM: what am i learning today?
You: 6 num tokens per step

--- 2025-04-03 14:17:15 ---
babyLLM: what am i learning today?
You: 4 num tokens per step

--- 2025-04-03 14:33:26 ---
babyLLM: what am i learning today?
You: omg i changed ur windows boi

--- 2025-04-03 14:38:16 ---
babyLLM: what am i learning today?
You: messing with visual output

--- 2025-04-03 14:40:22 ---
babyLLM: what am i learning today?
You: noth much

--- 2025-04-03 14:43:17 ---
babyLLM: what am i learning today?
You: y

--- 2025-04-03 14:45:05 ---
babyLLM: what am i learning today?
You: pretty terminal :3

--- 2025-04-03 14:51:37 ---
babyLLM: what am i learning today?
You: idk

--- 2025-04-03 14:52:39 ---
babyLLM: what am i learning today?
You: y

--- 2025-04-03 14:53:54 ---
babyLLM: what am i learning today?
You: 
2025-04-03 16:01:13 | 1000 | LR0.0003 | loss:8.5385 | Token Perfect: 355 / 4000 → 8.88% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-42.2881 | logitMax:-18.8168 | windowWeightsW8:0.193, W15:0.175, W13:0.174, W18:0.160, W3:0.134, W7:0.106, W2:0.057, W1:0.018, W21:-0.036 | memoryGatesShort:-5.122, Long:3.022, Current:3.100 | topTokens[('.', 212), ('Ġwhat', 166), ('Ġto', 120), (',', 109), ('Ġmusic', 96), ('Ġlistening', 79), ('Ġa', 78), ('Ġhe', 76), ('y', 69), ('Ġthe', 65)] | babyLLM.py 1000
2025-04-03 17:05:25 | 2000 | LR0.0003 | loss:9.2947 | Token Perfect: 73 / 4000 → 1.82% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-46.1949 | logitMax:-25.8617 | windowWeightsW8:0.191, W15:0.179, W13:0.174, W18:0.165, W3:0.129, W7:0.106, W2:0.054, W1:0.018, W21:-0.033 | memoryGatesShort:-0.286, Long:0.880, Current:0.406 | topTokens[('.', 213), (',', 151), ('om', 149), ('Ġc', 144), ('ust', 126), ('s', 93), ('Ġin', 73), ('Ġof', 64), ('Ġthe', 52), ('Ġand', 48)] | babyLLM.py 1000
2025-04-03 18:07:57 | 3000 | LR0.0003 | loss:9.3962 | Token Perfect: 437 / 4000 → 10.93% | gradNorm:0.9989 | tokenCount:4000.0000 | logitMin:-52.3920 | logitMax:-23.8792 | windowWeightsW8:0.187, W15:0.179, W13:0.173, W18:0.167, W3:0.127, W7:0.107, W2:0.055, W1:0.020, W21:-0.034 | memoryGatesShort:8.218, Long:-0.883, Current:-6.335 | topTokens[(',', 247), ('.', 225), ('Ġthe', 142), ('ing', 138), ('z', 137), ('Ġ*', 95), ('Ġi', 73), ('b', 70), ('er', 61), ('Ġb', 60)] | babyLLM.py 1000
2025-04-03 19:13:58 | 4000 | LR0.0003 | loss:9.7508 | Token Perfect: 314 / 4000 → 7.85% | gradNorm:0.9991 | tokenCount:4000.0000 | logitMin:-49.2330 | logitMax:-21.6531 | windowWeightsW8:0.188, W15:0.179, W13:0.174, W18:0.166, W3:0.132, W7:0.106, W2:0.053, W1:0.017, W21:-0.034 | memoryGatesShort:-4.522, Long:5.708, Current:-0.186 | topTokens[('.', 181), ('Ġhey', 176), (',', 170), ('Ġit', 120), ('Ġi', 110), ('Ġyou', 79), ('Ġme', 74), ('Ġbaby', 63), ('Ġand', 60), ('Ġa', 54)] | babyLLM.py 1000
2025-04-03 20:20:28 | 5000 | LR0.0003 | loss:10.3733 | Token Perfect: 46 / 4000 → 1.15% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-41.8055 | logitMax:-21.3941 | windowWeightsW8:0.188, W15:0.180, W13:0.174, W18:0.167, W3:0.132, W7:0.106, W2:0.052, W1:0.017, W21:-0.034 | memoryGatesShort:-3.047, Long:2.545, Current:1.503 | topTokens[('Ġit', 404), ('Ġand', 347), ('.', 139), (',', 112), ('Ġmess', 65), ('Ġinto', 60), ('Ġshe', 54), ('Ġam', 52), ('Ġb', 44), ('Ġa', 42)] | babyLLM.py 1000
2025-04-03 21:23:38 | 6000 | LR0.0003 | loss:9.7352 | Token Perfect: 57 / 4000 → 1.43% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-48.0990 | logitMax:-28.6375 | windowWeightsW8:0.188, W15:0.180, W13:0.174, W18:0.167, W3:0.130, W7:0.106, W2:0.052, W1:0.015, W21:-0.031 | memoryGatesShort:-2.048, Long:1.830, Current:1.218 | topTokens[('.', 187), (',', 109), ('Ġit', 96), ('Ġand', 64), ('Ġa', 61), ('Ġb', 51), ('en', 48), ('or', 45), ('Ġi', 39), ('s', 37)] | babyLLM.py 1000
2025-04-03 22:38:03 | 7000 | LR0.0003 | loss:9.7609 | Token Perfect: 127 / 4000 → 3.17% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-48.9845 | logitMax:-27.8838 | windowWeightsW8:0.190, W15:0.180, W13:0.175, W18:0.168, W3:0.129, W7:0.104, W2:0.053, W1:0.012, W21:-0.030 | memoryGatesShort:-30.889, Long:19.530, Current:12.359 | topTokens[(',', 192), ('Ġbe', 178), ('.', 177), ('Ġwe', 154), ('Ġi', 69), ('?', 66), ('Ġto', 59), ('Ġb', 53), ('Ġit', 50), ('y', 47)] | babyLLM.py 1000
2025-04-03 23:53:00 | 8000 | LR0.0003 | loss:7.7367 | Token Perfect: 403 / 4000 → 10.08% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-44.3824 | logitMax:-21.8912 | windowWeightsW8:0.191, W15:0.178, W13:0.174, W18:0.165, W3:0.127, W7:0.103, W2:0.055, W1:0.016, W21:-0.028 | memoryGatesShort:80.415, Long:-0.390, Current:-79.025 | topTokens[('?', 232), ('.', 205), (',', 183), ('Ġis', 124), ('Ġto', 109), ('Ġyou', 92), ('Ġi', 82), ('Ġa', 73), ('Ġwas', 72), ('Ġkevin', 62)] | babyLLM.py 1000
2025-04-04 01:00:26 | 9000 | LR0.0003 | loss:7.7223 | Token Perfect: 730 / 4000 → 18.25% | gradNorm:0.9973 | tokenCount:4000.0000 | logitMin:-47.9883 | logitMax:-19.7040 | windowWeightsW8:0.191, W15:0.175, W13:0.172, W18:0.162, W3:0.131, W7:0.102, W2:0.057, W1:0.019, W21:-0.028 | memoryGatesShort:0.347, Long:-0.739, Current:1.392 | topTokens[('Ġlistening', 156), ('.', 154), ('Ġto', 145), (',', 142), ('?', 124), ('Ġhe', 105), ('Ġplay', 89), ('Ġmusic', 83), ('Ġgames', 78), ('Ġwhat', 77)] | babyLLM.py 1000
2025-04-04 02:03:59 | 10000 | LR0.0003 | loss:7.4772 | Token Perfect: 559 / 4000 → 13.98% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-48.7933 | logitMax:-24.4185 | windowWeightsW8:0.192, W15:0.175, W13:0.172, W18:0.163, W3:0.126, W7:0.103, W2:0.055, W1:0.021, W21:-0.024 | memoryGatesShort:2.187, Long:12.624, Current:-13.811 | topTokens[('?', 201), ('.', 190), ('Ġyou', 163), (',', 149), ('Ġi', 126), ('Ġis', 102), ('Ġdo', 96), ('Ġto', 93), ('Ġwith', 79), ('Ġlike', 77)] | babyLLM.py 1000
2025-04-04 03:09:13 | 11000 | LR0.0003 | loss:7.5201 | Token Perfect: 526 / 4000 → 13.15% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-52.0832 | logitMax:-28.0297 | windowWeightsW8:0.192, W15:0.173, W13:0.171, W18:0.162, W3:0.125, W7:0.105, W2:0.054, W1:0.023, W21:-0.021 | memoryGatesShort:4.461, Long:-13.542, Current:10.081 | topTokens[('?', 218), ('.', 214), ('Ġyou', 157), (',', 140), ('Ġi', 137), ('Ġis', 132), ('Ġdo', 119), ('Ġlike', 89), ('Ġto', 65), ('!', 60)] | babyLLM.py 1000
2025-04-04 04:16:20 | 12000 | LR0.0003 | loss:7.5110 | Token Perfect: 516 / 4000 → 12.90% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-55.2070 | logitMax:-31.0387 | windowWeightsW8:0.191, W15:0.174, W13:0.169, W18:0.160, W3:0.124, W7:0.107, W2:0.053, W1:0.020, W21:-0.016 | memoryGatesShort:-7.100, Long:25.142, Current:-17.042 | topTokens[('?', 225), ('.', 218), ('Ġis', 165), ('Ġyou', 143), ('Ġi', 110), ('Ġto', 94), (',', 93), ('Ġdo', 76), ('Ġkevin', 74), ('!', 72)] | babyLLM.py 1000
2025-04-04 05:24:52 | 13000 | LR0.0003 | loss:7.4598 | Token Perfect: 670 / 4000 → 16.75% | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-49.7007 | logitMax:-21.0669 | windowWeightsW8:0.192, W15:0.170, W13:0.167, W18:0.160, W3:0.125, W7:0.107, W2:0.052, W1:0.022, W21:-0.013 | memoryGatesShort:-18.872, Long:38.959, Current:-19.087 | topTokens[('.', 239), ('?', 184), (',', 128), ('Ġyou', 122), ('Ġwhat', 120), ('Ġto', 105), ('Ġi', 99), ('Ġwas', 73), ('es', 72), ('Ġnow', 68)] | babyLLM.py 1000

--- 2025-04-04 05:46:28 ---
babyLLM: what am i learning today?
You: to finally count duration!
2025-04-04 06:51:39 | 1000 | LR0.0003 | loss:6.9232 | gradNorm:1.0000 | logitMin:-52.7659 | logitMax:-23.7479 | tokenCount:4000.0000 | windowWeightsW8:0.191, W15:0.167, W13:0.165, W18:0.158, W3:0.128, W7:0.105, W2:0.054, W1:0.024, W21:-0.010 | memoryGatesShort:0.442, Long:-5.810, Current:6.369 | topTokens[('.', 233), ('Ġto', 209), ('Ġlistening', 175), ('?', 166), ('Ġmusic', 160), ('Ġhe', 121), (',', 116), ('Ġyou', 97), ('Ġwhat', 94), ('Ġnow', 93)] | babyLLM.py 1000

--- 2025-04-04 12:53:14 ---
babyLLM: what am i learning today?
You: fresh data pull, look i gave u a break but i was sad to think u werent vibing! but jesus christ the computer's cold now LMAO

--- 2025-04-04 13:21:41 ---
babyLLM: what am i learning today?
You: chill :)
2025-04-04 14:28:05 | 1000 | LR0.0003 | loss:9.3225 | gradNorm:0.9801 | logitMin:-65.6727 | logitMax:-37.0954 | tokenCount:4000.0000 | windowWeightsW8:0.188, W15:0.167, W13:0.165, W18:0.160, W3:0.125, W7:0.106, W2:0.052, W1:0.020, W21:-0.001 | memoryGatesShort:-11.722, Long:12.086, Current:0.636 | topTokens[(',', 627), ('.', 372), ('Ġi', 179), ('Ġa', 123), ('Ġno', 121), ('y', 99), ('Ġthe', 86), ('Ġit', 81), ('Ġknow', 80), ('Ġyou', 78)] | babyLLM.py 1000
2025-04-04 15:34:34 | 2000 | LR0.0003 | loss:7.5950 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-56.7420 | logitMax:-33.1711 | windowWeightsW8:0.189, W15:0.164, W13:0.161, W18:0.158, W3:0.125, W7:0.106, W2:0.055, W1:0.021, W21:0.002 | memoryGatesShort:-0.663, Long:-2.566, Current:4.229 | topTokens[('.', 363), (',', 346), ('Ġto', 175), ('Ġthe', 130), ('Ġi', 129), ('Ġa', 122), ('?', 122), ('Ġand', 113), ('Ġshe', 103), ('Ġhad', 93)] | babyLLM.py 1000
2025-04-04 16:41:40 | 3000 | LR0.0003 | loss:7.1398 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-54.1008 | logitMax:-24.4665 | windowWeightsW8:0.190, W15:0.161, W13:0.160, W18:0.156, W3:0.126, W7:0.105, W2:0.057, W1:0.021, W21:0.005 | memoryGatesShort:-0.263, Long:-1.673, Current:2.936 | topTokens[('.', 353), ('Ġa', 321), ('Ġto', 258), ('Ġmusic', 223), ('?', 204), (',', 185), ('Ġlistening', 180), ('Ġwill', 110), ('Ġwhat', 94), ('Ġshe', 93)] | babyLLM.py 1000
2025-04-04 17:50:41 | 4000 | LR0.0003 | loss:8.8387 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-54.1409 | logitMax:-34.7291 | windowWeightsW8:0.187, W15:0.163, W13:0.161, W18:0.158, W3:0.124, W7:0.104, W2:0.054, W1:0.022, W21:0.010 | memoryGatesShort:-0.677, Long:0.283, Current:1.393 | topTokens[(',', 507), ('.', 258), ('Ġa', 237), ('Ġthe', 121), ('Ġshe', 108), ('Ġof', 99), ('or', 92), ('Ġm', 91), ('Ġand', 85), ('Ġto', 83)] | babyLLM.py 1000
2025-04-04 19:00:29 | 5000 | LR0.0003 | loss:8.2598 | gradNorm:0.9994 | tokenCount:4000.0000 | logitMin:-58.4925 | logitMax:-32.0273 | windowWeightsW8:0.194, W13:0.163, W15:0.161, W18:0.154, W3:0.120, W7:0.105, W2:0.052, W1:0.021, W21:0.013 | memoryGatesShort:0.239, Long:-1.234, Current:1.995 | topTokens[(',', 380), ('.', 303), ('Ġa', 185), ('Ġto', 151), ('?', 140), ('Ġwas', 117), ('Ġor', 107), ('Ġi', 99), ('Ġnot', 94), ('Ġshe', 90)] | babyLLM.py 1000
2025-04-04 20:08:17 | 6000 | LR0.0003 | loss:7.1782 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-54.0899 | logitMax:-29.6141 | windowWeightsW8:0.192, W13:0.165, W15:0.164, W18:0.157, W3:0.114, W7:0.102, W2:0.050, W1:0.023, W21:0.015 | memoryGatesShort:-2.990, Long:1.801, Current:2.189 | topTokens[(',', 416), ('.', 341), ('Ġmy', 135), ('Ġa', 132), ('Ġyou', 127), ('Ġwere', 108), ('?', 108), ('Ġi', 91), ('Ġwill', 91), ('Ġfor', 90)] | babyLLM.py 1000
2025-04-04 21:16:10 | 7000 | LR0.0003 | loss:8.5491 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-55.8484 | logitMax:-36.0099 | windowWeightsW8:0.188, W15:0.168, W13:0.166, W18:0.162, W3:0.112, W7:0.100, W2:0.046, W1:0.022, W21:0.018 | memoryGatesShort:-5.366, Long:-4.113, Current:10.479 | topTokens[(',', 404), ('Ġyou', 374), ('.', 287), ('Ġi', 231), ('Ġme', 174), ('Ġa', 121), ('Ġthe', 100), ('Ġwere', 95), ('Ġand', 77), ('Ġthink', 70)] | babyLLM.py 1000
2025-04-04 22:23:59 | 8000 | LR0.0003 | loss:8.6719 | gradNorm:0.9926 | tokenCount:4000.0000 | logitMin:-61.5562 | logitMax:-38.0828 | windowWeightsW8:0.190, W15:0.167, W13:0.166, W18:0.162, W3:0.114, W7:0.100, W2:0.045, W21:0.020, W1:0.018 | memoryGatesShort:-1.369, Long:1.004, Current:1.366 | topTokens[('.', 335), (',', 259), ('Ġit', 179), ('Ġa', 163), ('Ġi', 161), ('Ġmy', 122), ('Ġto', 104), ('Ġd', 100), ('ro', 84), ('Ġam', 68)] | babyLLM.py 1000
2025-04-04 23:31:08 | 9000 | LR0.0003 | loss:7.7247 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-58.7743 | logitMax:-38.8742 | windowWeightsW8:0.189, W13:0.168, W15:0.168, W18:0.163, W3:0.111, W7:0.101, W2:0.040, W21:0.025, W1:0.017 | memoryGatesShort:-2.225, Long:0.816, Current:2.409 | topTokens[('.', 367), (',', 249), ('Ġa', 173), ('Ġto', 156), ('Ġi', 151), ('?', 130), ('Ġit', 111), ('Ġyou', 106), ('Ġthis', 75), ('Ġshe', 72)] | babyLLM.py 1000
2025-04-05 00:37:06 | 10000 | LR0.0003 | loss:7.2483 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-64.7089 | logitMax:-37.7002 | windowWeightsW8:0.187, W15:0.166, W13:0.163, W18:0.162, W3:0.111, W7:0.106, W2:0.039, W21:0.030, W1:0.019 | memoryGatesShort:0.612, Long:-0.211, Current:0.600 | topTokens[('.', 433), (',', 335), ('?', 297), ('Ġyou', 196), ('Ġdo', 137), ('Ġis', 116), ('Ġi', 113), ('Ġto', 96), ('Ġlike', 89), ('Ġwhat', 85)] | babyLLM.py 1000
2025-04-05 01:47:31 | 11000 | LR0.0003 | loss:9.6439 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-64.0713 | logitMax:-43.5729 | windowWeightsW8:0.185, W15:0.167, W13:0.164, W18:0.163, W3:0.109, W7:0.107, W2:0.037, W21:0.033, W1:0.017 | memoryGatesShort:-46.194, Long:21.205, Current:25.989 | topTokens[('.', 628), (',', 313), ('Ġand', 201), ('Ġa', 158), ('Ġi', 140), ('Ġu', 114), ('?', 100), ('Ġto', 86), ('Ġthe', 73), ('Ġis', 67)] | babyLLM.py 1000
2025-04-05 03:06:58 | 12000 | LR0.0003 | loss:7.8386 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-64.1201 | logitMax:-41.1234 | windowWeightsW8:0.187, W15:0.163, W13:0.160, W18:0.160, W3:0.110, W7:0.106, W2:0.040, W21:0.036, W1:0.020 | memoryGatesShort:1.131, Long:-0.886, Current:0.755 | topTokens[('.', 403), (',', 242), ('Ġthe', 170), ('?', 166), ('Ġi', 146), ('Ġa', 134), ('on', 130), ('Ġshe', 92), ('Ġme', 82), ('Ġwhat', 70)] | babyLLM.py 1000
2025-04-05 04:18:08 | 13000 | LR0.0003 | loss:7.5229 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-58.4725 | logitMax:-34.1710 | windowWeightsW8:0.188, W15:0.163, W13:0.161, W18:0.161, W3:0.108, W7:0.106, W2:0.039, W21:0.038, W1:0.017 | memoryGatesShort:7.779, Long:-10.293, Current:3.514 | topTokens[('.', 469), (',', 224), ('Ġto', 185), ('?', 132), ('Ġshe', 126), ('Ġcoming', 118), ('Ġa', 115), ('Ġtwice', 113), ('Ġwhat', 81), ('Ġi', 81)] | babyLLM.py 1000
2025-04-05 05:19:48 | 14000 | LR0.0003 | loss:8.9373 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-62.6132 | logitMax:-43.6094 | windowWeightsW8:0.187, W15:0.165, W18:0.163, W13:0.161, W7:0.107, W3:0.106, W21:0.042, W2:0.038, W1:0.015 | memoryGatesShort:-5.835, Long:1.978, Current:4.857 | topTokens[('.', 414), (',', 275), ('Ġto', 271), ('Ġa', 174), ('Ġi', 145), ('Ġthe', 118), ('Ġthis', 100), ('Ġshe', 95), ('Ġof', 81), ('Ġbe', 74)] | babyLLM.py 1000
2025-04-05 06:55:11 | 15000 | LR0.0003 | loss:7.3285 | gradNorm:0.9925 | tokenCount:4000.0000 | logitMin:-63.9088 | logitMax:-29.7230 | windowWeightsW8:0.185, W13:0.159, W15:0.158, W18:0.157, W3:0.113, W7:0.106, W2:0.044, W21:0.042, W1:0.018 | memoryGatesShort:1.929, Long:-4.596, Current:3.667 | topTokens[('.', 320), ('Ġa', 222), (',', 221), ('Ġto', 190), ('Ġmusic', 136), ('Ġlistening', 129), ('?', 122), ('Ġan', 103), ('Ġwill', 101), ('Ġi', 96)] | babyLLM.py 1000
